run_id,offset_days,symbol,entry_time_ms,exit_time_ms,side,entry_price,exit_price,quantity,pnl,return_pct,exit_reason
20260628T063005Z-p80729-tpe,0,ETHUSDT,1722820260000,1722820320000,Short,2156.38,2224.9,0.463,-31.724759999999993,-3.172475999999999,stop
20260628T063005Z-p80729-tpe,0,BTCUSDT,1722820260000,1722820440000,Short,52922.1,53914.6,0.018,-17.865,-1.7865,stop
20260628T063005Z-p80729-tpe,0,ETHUSDT,1722820320000,1722820440000,Short,2247.84,2316.36,0.444,-30.422879999999992,-3.042287999999999,stop
20260628T063005Z-p80729-tpe,0,SUIUSDT,1722820320000,1722820440000,Short,0.5138,0.52,1946.2,-12.066439999999968,-1.2066439999999967,stop
20260628T063005Z-p80729-tpe,0,BTCUSDT,1722820440000,1722820500000,Short,53064.5,54057.0,0.018,-17.865,-1.7865,stop
20260628T063005Z-p80729-tpe,0,DOGEUSDT,1722820320000,1722820500000,Short,0.0912,0.09352,10964.0,-25.436480000000028,-2.543648000000003,stop
20260628T063005Z-p80729-tpe,0,ETHUSDT,1722820440000,1722820500000,Short,2263.09,2331.61,0.441,-30.217319999999994,-3.0217319999999996,stop
20260628T063005Z-p80729-tpe,0,SOLUSDT,1722820200000,1722820500000,Short,126.52,128.94,7.9,-19.118000000000013,-1.9118000000000013,stop
20260628T063005Z-p80729-tpe,0,SUIUSDT,1722820440000,1722820500000,Short,0.5112,0.5174,1956.1,-12.127819999999966,-1.2127819999999967,stop
20260628T063005Z-p80729-tpe,0,SOLUSDT,1722820500000,1722820560000,Short,128.42,130.97,7.78,-19.839000000000087,-1.9839000000000089,stop
20260628T063005Z-p80729-tpe,0,SUIUSDT,1722820500000,1722820560000,Short,0.5242,0.5307,1907.6,-12.399399999999904,-1.2399399999999905,stop
20260628T063005Z-p80729-tpe,0,BNBUSDT,1722820200000,1722820620000,Short,451.87,460.09,2.21,-18.166199999999936,-1.8166199999999937,stop
20260628T063005Z-p80729-tpe,0,BNBUSDT,1722820620000,1722820680000,Short,453.9,462.63,2.2,-19.20600000000004,-1.9206000000000043,stop
20260628T063005Z-p80729-tpe,0,SUIUSDT,1722820560000,1722820680000,Short,0.5299,0.5364,1887.1,-12.266149999999906,-1.226614999999991,stop
20260628T063005Z-p80729-tpe,0,DOGEUSDT,1722820500000,1722820860000,Short,0.09294,0.09536,10759.0,-26.03678000000006,-2.603678000000006,stop
20260628T063005Z-p80729-tpe,0,SUIUSDT,1722820680000,1722820860000,Short,0.5318,0.5383,1880.4,-12.222599999999908,-1.2222599999999908,stop
20260628T063005Z-p80729-tpe,0,DOGEUSDT,1722820860000,1722821100000,Short,0.09522,0.09189,10501.0,34.968329999999995,3.496832999999999,target
20260628T063005Z-p80729-tpe,0,ETHUSDT,1722820500000,1722821100000,Short,2315.24,2243.27,0.431,31.01906999999991,3.1019069999999913,target
20260628T063005Z-p80729-tpe,0,BTCUSDT,1722820500000,1722821760000,Short,53896.7,54950.5,0.018,-18.968400000000052,-1.8968400000000052,stop
20260628T063005Z-p80729-tpe,0,ETHUSDT,1722821100000,1722821760000,Short,2297.94,2376.86,0.435,-34.33020000000003,-3.4330200000000035,stop
20260628T063005Z-p80729-tpe,0,ETHUSDT,1722821760000,1722823980000,Short,2347.32,2266.63,0.426,34.373940000000026,3.4373940000000025,target
20260628T063005Z-p80729-tpe,0,SUIUSDT,1722820920000,1722823980000,Short,0.5408,0.5166,1849.1,44.74822,4.474822,target
20260628T063005Z-p80729-tpe,0,DOGEUSDT,1722821100000,1722824220000,Short,0.09349,0.0901,10696.0,36.25944000000004,3.625944000000004,target
20260628T063005Z-p80729-tpe,0,SUIUSDT,1722823980000,1722824460000,Short,0.5186,0.526,1928.2,-14.268680000000142,-1.426868000000014,stop
20260628T063005Z-p80729-tpe,0,SUIUSDT,1722824460000,1722824520000,Short,0.5206,0.5282,1920.8,-14.598080000000095,-1.4598080000000095,stop
20260628T063005Z-p80729-tpe,0,SUIUSDT,1722824520000,1722826200000,Short,0.5255,0.5331,1902.9,-14.462040000000098,-1.4462040000000098,stop
20260628T063005Z-p80729-tpe,0,DOGEUSDT,1722824220000,1722826560000,Short,0.09045,0.09328,11055.0,-31.28564999999999,-3.128564999999999,stop
20260628T063005Z-p80729-tpe,0,SUIUSDT,1722826200000,1722827280000,Long,0.5315,0.5237,1881.4,-14.674919999999847,-1.4674919999999847,stop
20260628T063005Z-p80729-tpe,0,ETHUSDT,1722823980000,1722831120000,Short,2268.25,2357.61,0.44,-39.318400000000054,-3.931840000000005,stop
20260628T063005Z-p80729-tpe,0,SUIUSDT,1722827400000,1722831240000,Short,0.5237,0.5317,1909.4,-15.275199999999804,-1.5275199999999802,stop
20260628T063005Z-p80729-tpe,0,BTCUSDT,1722821760000,1722833580000,Short,54602.6,53488.4,0.018,20.055599999999945,2.0055599999999942,target
20260628T063005Z-p80729-tpe,0,BNBUSDT,1722820680000,1722834000000,Short,460.37,438.63,2.17,47.17580000000002,4.717580000000002,target
