dt,timestamp_ms,balance,pnl,drawdown,drawdown_pct,exposure_notional,daily_return
2025-01-30 00:00:00+00:00,1738272600000,71145.52221,1145.522210000003,663.0100200000161,0.9471571714285943,23000.0,-0.003984993262292624
2025-01-31 00:00:00+00:00,1738360800000,71435.06333,1435.063330000004,373.4689000000071,0.5335270000000102,21000.0,0.0040697026461535835
2025-02-01 00:00:00+00:00,1738449000000,71839.36037,1839.360370000004,0.0,0.0,21000.0,0.0056596441740703884
2025-02-02 00:00:00+00:00,1738537200000,72659.93815,2659.9381500000036,151.4058500000101,0.2162940714285858,23000.0,0.011422398191934358
2025-02-03 00:00:00+00:00,1738625400000,77461.40903000001,7461.409030000003,0.0,0.0,25000.0,0.06608140609874735
2025-02-04 00:00:00+00:00,1738711800000,78073.13171999999,8073.131720000001,414.09699000000546,0.5915671285714363,28000.0,0.007897128359271921
2025-02-05 00:00:00+00:00,1738790040000,77780.34959,7780.349590000002,706.8791199999978,1.009827314285711,28000.0,-0.003750101008500817
2025-02-06 00:00:00+00:00,1738877400000,78617.14275,8617.142750000003,112.15027000001282,0.1602146714285897,30000.0,0.010758413460610017
2025-02-07 00:00:00+00:00,1738965600000,79588.92632000001,9588.926320000002,0.0,0.0,30000.0,0.012360962711278622
2025-02-08 00:00:00+00:00,1739053800000,79119.79621,9119.79621,469.1301100000128,0.6701858714285897,32000.0,-0.0058944143575174746
2025-02-09 00:00:00+00:00,1739142000000,79369.20688999999,9369.20689,318.3194400000066,0.4547420571428666,36000.0,0.003152317017323991
2025-02-10 00:00:00+00:00,1739230200000,79652.59786000001,9652.597860000002,545.814389999985,0.7797348428571214,36000.0,0.003570540529563182
2025-02-11 00:00:00+00:00,1739316600000,80681.30895,10681.308950000002,67.35369999999239,0.0962195714285605,32000.0,0.012914972237416444
2025-02-12 00:00:00+00:00,1739395680000,80048.24955000001,10048.24955,700.4130999999907,1.0005901428571295,31000.0,-0.007846419551674866
2025-02-13 00:00:00+00:00,1739482200000,80090.15250999999,10090.15251,658.510140000013,0.94072877142859,32000.0,0.0005234712843258382
2025-02-14 00:00:00+00:00,1739570400000,80397.72972,10397.729720000005,535.410910000006,0.7648727285714371,23000.0,0.003840387367992859
2025-02-15 00:00:00+00:00,1739658600000,80485.94644,10485.94644,447.19419000000926,0.638848842857156,24000.0,0.0010972538690734446
2025-02-16 00:00:00+00:00,1739746800000,80375.47335999999,10375.47336,557.6672700000199,0.796667528571457,23000.0,-0.0013725760196205972
2025-02-17 00:00:00+00:00,1739835000000,80159.47881,10159.47881,773.6618200000084,1.1052311714285836,13000.0,-0.0026873191655438777
2025-02-18 00:00:00+00:00,1739921400000,80245.42884000001,10245.428840000002,687.7117900000012,0.982445414285716,11000.0,0.0010722378847263236
2025-02-19 00:00:00+00:00,1740001320000,80165.41927000001,10165.41927,767.7213599999959,1.0967447999999942,10000.0,-0.0009970607816118804
2025-02-20 00:00:00+00:00,1740087840000,80032.50193,10032.50193,900.6387000000104,1.2866267142857293,6000.0,-0.001658038356318503
2025-02-21 00:00:00+00:00,1740175200000,80067.27623,10067.276229999998,865.8644000000058,1.236949142857151,6000.0,0.00043450222298968555
2025-02-22 00:00:00+00:00,1740263400000,80167.49927000001,10167.499269999998,765.6413599999942,1.0937733714285631,4000.0,0.0012517353495591355
2025-02-23 00:00:00+00:00,1740351600000,80106.30990000001,10106.309899999998,826.8307300000015,1.1811867571428591,5000.0,-0.0007632690374178575
2025-02-24 00:00:00+00:00,1740439800000,80086.54918,10086.549179999998,846.5914500000072,1.209416357142867,7000.0,-0.0002466811918395706
2025-02-25 00:00:00+00:00,1740526200000,79772.11152,9772.11152,1161.0291100000031,1.658613014285719,11000.0,-0.003926223107619142
2025-02-26 00:00:00+00:00,1740606960000,80221.78806,10221.78806,711.3525700000027,1.0162179571428611,14000.0,0.005637014382993577
2025-02-27 00:00:00+00:00,1740693480000,80261.98631000001,10261.98631,671.1543200000015,0.958791885714288,15000.0,0.0005010889307270894
2025-02-28 00:00:00+00:00,1740780000000,81410.89002999998,11410.89003,0.0,0.0,16000.0,0.014314419226587605
2025-03-01 00:00:00+00:00,1740868200000,81485.98581,11485.985810000002,176.9337300000043,0.2527624714285775,19000.0,0.0009224291734477585
2025-03-02 00:00:00+00:00,1740956400000,83461.02443,13461.02443,0.0,0.0,23000.0,0.0242377704628276
2025-03-03 00:00:00+00:00,1741044600000,87076.35103,17076.351029999998,0.0,0.0,25000.0,0.043317544023584675
2025-03-04 00:00:00+00:00,1741131000000,88158.40047,18158.400469999997,14.264630000005129,0.0203780428571501,29000.0,0.012426444461679287
2025-03-05 00:00:00+00:00,1741212600000,88433.62422,18433.62422,186.28438999998616,0.2661205571428374,34000.0,0.0031219231353190047
2025-03-06 00:00:00+00:00,1741299120000,89177.02389,19177.023889999997,266.1423800000048,0.3802034000000068,37000.0,0.008406301071079092
2025-03-07 00:00:00+00:00,1741385640000,90041.30026999999,20041.300269999996,600.5029800000193,0.8578614000000275,39000.0,0.009691693468780516
2025-03-08 00:00:00+00:00,1741473000000,90332.6619,20332.6619,309.14135000000533,0.4416305000000076,41000.0,0.003235866531539733
2025-03-09 00:00:00+00:00,1741561200000,93540.23648,23540.236479999992,718.9107700000022,1.027015385714289,40000.0,0.035508469611477356
2025-03-10 00:00:00+00:00,1741649400000,95667.68387,25667.683869999997,167.09438000000955,0.2387062571428707,42000.0,0.02274366058989874
2025-03-11 00:00:00+00:00,1741735800000,96905.171,26905.171,866.3509600000107,1.2376442285714435,41000.0,0.01293526800211442
2025-03-12 00:00:00+00:00,1741818240000,95468.29601,25468.29601,2303.225950000022,3.290322785714317,41000.0,-0.014827640002822884
2025-03-13 00:00:00+00:00,1741904760000,95740.69202000002,25740.69202,2030.829939999996,2.901185628571423,38000.0,0.0028532614635907727
2025-03-14 00:00:00+00:00,1741991280000,96489.01126,26489.011260000003,1282.5107000000137,1.8321581428571616,39000.0,0.007816104356584974
2025-03-15 00:00:00+00:00,1742077800000,96147.19398,26147.19398,1624.3279800000018,2.3204685428571454,41000.0,-0.003542551380062764
2025-03-16 00:00:00+00:00,1742166000000,97067.43832,27067.43832000001,704.0836400000117,1.005833771428588,37000.0,0.00957120329680583
2025-03-17 00:00:00+00:00,1742254200000,96449.01467,26449.01467000001,1322.5072900000089,1.889296128571441,40000.0,-0.006371072119584098
2025-03-18 00:00:00+00:00,1742340600000,96103.20754000002,26103.20754000001,1668.3144199999952,2.3833063142857074,37000.0,-0.0035853878982917697
2025-03-19 00:00:00+00:00,1742423880000,96529.77247,26529.77247000001,1241.749490000002,1.7739278428571457,34000.0,0.004438612830091282
2025-03-20 00:00:00+00:00,1742510400000,96374.83299,26374.832990000017,1396.6889700000029,1.9952699571428616,28000.0,-0.0016050952575088484
2025-03-21 00:00:00+00:00,1742596920000,96215.06274,26215.062740000012,1556.4592200000045,2.2235131714285776,27000.0,-0.0016578005382025252
2025-03-22 00:00:00+00:00,1742683440000,96130.52569,26130.525690000017,1640.9962700000033,2.34428038571429,22000.0,-0.0008786259406018404
2025-03-23 00:00:00+00:00,1742770800000,96167.17486,26167.174860000017,1604.347099999999,2.2919244285714275,17000.0,0.0003812438321433298
2025-03-24 00:00:00+00:00,1742859000000,96400.72574000002,26400.725740000024,1370.7962199999893,1.958280314285699,10000.0,0.002428592504043481
2025-03-25 00:00:00+00:00,1742945400000,96366.16549000004,26366.16549000003,1405.3564699999697,2.0076520999999565,13000.0,-0.0003585061184413485
2025-03-26 00:00:00+00:00,1743029520000,96631.01045000005,26631.010450000023,1140.511509999982,1.6293021571428317,8000.0,0.0027483189629193827
2025-03-27 00:00:00+00:00,1743116040000,96541.87703000005,26541.87703000002,1229.6449299999804,1.7566356142856865,5000.0,-0.0009224100998728169
2025-03-28 00:00:00+00:00,1743202560000,96741.18097000002,26741.180970000023,1030.340989999997,1.4719156999999956,7000.0,0.0020644299254513054
2025-03-29 00:00:00+00:00,1743289080000,96863.53663000002,26863.53663000002,907.985329999996,1.2971218999999945,6000.0,0.0012647732720767468
2025-03-30 00:00:00+00:00,1743375600000,96640.55689,26640.55689000002,1130.9650700000057,1.6156643857142938,10000.0,-0.0023019987474930392
2025-03-31 00:00:00+00:00,1743463800000,96145.36152,26145.36152000002,1626.160440000007,2.3230863428571524,12000.0,-0.005124094747960273
2025-04-01 00:00:00+00:00,1743550200000,96128.02884,26128.02884000002,1643.4931199999992,2.3478473142857132,10000.0,-0.00018027577956947205
2025-04-02 00:00:00+00:00,1743635160000,96912.71242,26912.712420000025,858.809540000002,1.2268707714285745,10000.0,0.00816290097143324
2025-04-03 00:00:00+00:00,1743721680000,97218.15783000004,27218.157830000026,553.3641299999872,0.7905201857142675,12000.0,0.003151757931160848
2025-04-04 00:00:00+00:00,1743808200000,97024.22946000005,27024.22946000002,747.2924999999814,1.0675607142856878,14000.0,-0.0019947751976446826
2025-04-05 00:00:00+00:00,1743894720000,97121.19058000002,27121.19058000002,650.3313799999887,0.9290448285714124,15000.0,0.0009993495494848847
2025-04-06 00:00:00+00:00,1743981240000,96735.9143,26735.91430000003,1035.6076600000088,1.4794395142857268,13000.0,-0.003966964137272044
2025-04-07 00:00:00+00:00,1744068600000,96213.43646000004,26213.436460000023,1558.0854999999865,2.2258364285714096,15000.0,-0.005401074086917146
2025-04-08 00:00:00+00:00,1744155000000,96438.72919000004,26438.729190000027,1332.792769999971,1.9039896714285296,23000.0,0.0023415932149317698
2025-04-09 00:00:00+00:00,1744240800000,97241.75316000002,27241.75316000002,529.7687999999907,0.7568125714285582,25000.0,0.008326778844398586
2025-04-10 00:00:00+00:00,1744327320000,97207.17736000002,27207.177360000023,564.3445999999967,0.8062065714285668,27000.0,-0.000355565370598776
2025-04-11 00:00:00+00:00,1744413840000,97435.92705000004,27435.927050000024,335.59490999998525,0.4794212999999789,30000.0,0.002353218108091637
2025-04-12 00:00:00+00:00,1744500360000,98514.40315000004,28514.403150000027,290.5085299999919,0.4150121857142741,33000.0,0.011068567135883889
2025-04-13 00:00:00+00:00,1744586880000,98531.86862000004,28531.868620000037,273.0430599999818,0.3900615142856882,36000.0,0.00017728849225639998
2025-04-14 00:00:00+00:00,1744673400000,97706.50789000004,27706.507890000034,1098.403789999982,1.569148271428546,38000.0,-0.008376586596394509
2025-04-15 00:00:00+00:00,1744759920000,97841.25101000004,27841.251010000036,963.6606699999684,1.376658099999955,41000.0,0.0013790598283554
2025-04-16 00:00:00+00:00,1744846440000,97034.44385000004,27034.443850000047,1770.4678299999796,2.529239757142828,38000.0,-0.008246083851866648
2025-04-17 00:00:00+00:00,1744932960000,96451.12273000005,26451.122730000036,2353.788949999973,3.362555642857104,33000.0,-0.006011485168109121
2025-04-18 00:00:00+00:00,1745019480000,95976.08792000003,25976.08792000004,2828.8237599999848,4.041176799999978,27000.0,-0.004925135100083744
2025-04-19 00:00:00+00:00,1745106000000,96046.34417000004,26046.344170000033,2758.567509999979,3.9408107285713982,25000.0,0.00073201827166125
2025-04-20 00:00:00+00:00,1745192520000,96444.71046000005,26444.71046000004,2360.2012199999735,3.3717160285713907,17000.0,0.004147646570439978
2025-04-21 00:00:00+00:00,1745279040000,96936.59884000004,26936.598840000035,1868.312839999984,2.6690183428571204,12000.0,0.0051002110707150106
2025-04-22 00:00:00+00:00,1745365560000,97608.02440000002,27608.024400000035,1196.8872799999954,1.709838971428565,14000.0,0.006926440250995647
2025-04-23 00:00:00+00:00,1745452080000,97541.66888000004,27541.66888000003,1263.2427999999782,1.8046325714285405,8000.0,-0.0006798162385508455
2025-04-24 00:00:00+00:00,1745538600000,97624.29101000004,27624.291010000034,1180.620669999989,1.686600957142842,12000.0,0.0008470444574990577
2025-04-25 00:00:00+00:00,1745625120000,97046.54485000003,27046.54485000003,1758.3668299999845,2.511952614285692,15000.0,-0.005918057422212963
2025-04-26 00:00:00+00:00,1745711640000,97222.82475000004,27222.82475000003,1582.0869299999904,2.260124185714272,18000.0,0.0018164469458699095
2025-04-27 00:00:00+00:00,1745798160000,97425.08099000002,27425.08099000003,1379.8306900000025,1.9711867000000036,19000.0,0.002080337004402688
2025-04-28 00:00:00+00:00,1745884680000,97777.04600000002,27777.04600000003,1027.8656800000026,1.468379542857147,18000.0,0.0036126735171626567
2025-04-29 00:00:00+00:00,1745971080000,97660.32537000004,27660.32537000003,1144.5863099999842,1.6351232999999774,27000.0,-0.0011937426499873949
2025-04-30 00:00:00+00:00,1746057480000,97952.86178000004,27952.861780000032,852.0498999999836,1.2172141428571197,21000.0,0.0029954478330036505
2025-05-01 00:00:00+00:00,1746143880000,98320.78385000004,28320.78385000003,484.1278299999831,0.6916111857142615,22000.0,0.003756113535777539
2025-05-02 00:00:00+00:00,1746230280000,98551.52736000002,28551.52736000003,253.3843199999974,0.3619775999999962,20000.0,0.0023468436780571533
2025-05-03 00:00:00+00:00,1746311400000,98552.15238000004,28552.152380000032,252.7592999999761,0.3610847142856801,22000.0,6.342063048281332e-06
2025-05-04 00:00:00+00:00,1746399600000,98508.84168000004,28508.84168000003,296.06999999999243,0.422957142857132,22000.0,-0.00043946985381915216
2025-05-05 00:00:00+00:00,1746487800000,98444.44555000003,28444.445550000033,360.46612999998615,0.5149516142856945,21000.0,-0.0006537091382029514
2025-05-06 00:00:00+00:00,1746574200000,98573.32437000005,28573.324370000035,231.5873099999881,0.3308390142856972,18000.0,0.00130915278439514
2025-05-07 00:00:00+00:00,1746651600000,98925.94924000005,28925.94924000003,37.132440000001225,0.0530463428571446,17000.0,0.003577284952634985
2025-05-08 00:00:00+00:00,1746739800000,101027.57410000004,31027.57410000004,0.0,0.0,14000.0,0.02124442450283026
2025-05-09 00:00:00+00:00,1746828000000,101327.64412000004,31327.644120000044,61.44395000000077,0.0877770714285725,14000.0,0.0029701794057035436
2025-05-10 00:00:00+00:00,1746916200000,101077.77130000004,31077.771300000037,311.3167700000049,0.4447382428571498,15000.0,-0.002465988646731865
2025-05-11 00:00:00+00:00,1747004400000,101394.01971000004,31394.019710000037,144.92424000000756,0.2070346285714394,9000.0,0.0031287631883114564
2025-05-12 00:00:00+00:00,1747092600000,101513.05134000003,31513.05134000004,35.05887999999686,0.0500841142857098,11000.0,0.0011739511890389576
2025-05-13 00:00:00+00:00,1747179000000,102318.85987000004,32318.859870000037,0.0,0.0,15000.0,0.007937979593393374
2025-05-14 00:00:00+00:00,1747256640000,102450.65554000004,32450.655540000032,156.0444800000114,0.2229206857143019,16000.0,0.0012880877500731636
2025-05-15 00:00:00+00:00,1747344600000,102396.07094000003,32396.07094000004,376.1706300000078,0.5373866142857254,17000.0,-0.0005327891726245593
2025-05-16 00:00:00+00:00,1747432800000,101990.08901000004,31990.089010000043,782.1525599999877,1.1173607999999824,22000.0,-0.0039648194141930215
2025-05-17 00:00:00+00:00,1747521000000,101990.42470000005,31990.424700000036,781.8168699999951,1.116881242857136,25000.0,3.2913982452864587e-06
2025-05-18 00:00:00+00:00,1747609200000,103503.43836000006,33503.438360000044,0.0,0.0,22000.0,0.014834859884645724
2025-05-19 00:00:00+00:00,1747697400000,104248.60221000004,34248.60221000004,0.0,0.0,24000.0,0.007199411553925339
2025-05-20 00:00:00+00:00,1747783800000,104408.45468000004,34408.45468000004,217.28598999997484,0.3104085571428212,23000.0,0.0015333775859938115
2025-05-21 00:00:00+00:00,1747862280000,104511.24383000004,34511.243830000036,184.6169200000004,0.2637384571428577,22000.0,0.000984490674773797
2025-05-22 00:00:00+00:00,1747949400000,105034.97322000006,35034.97322000004,124.3211499999743,0.1776016428571061,18000.0,0.0050112253075078605
2025-05-23 00:00:00+00:00,1748037600000,105798.13737000004,35798.13737000005,103.08247999998277,0.147260685714261,20000.0,0.007265809916488619
2025-05-24 00:00:00+00:00,1748125800000,105859.71644000003,35859.71644000005,54.30011999999988,0.0775715999999998,18000.0,0.000582043044714764
2025-05-25 00:00:00+00:00,1748214000000,105924.24057000004,35924.240570000045,235.10747999997693,0.3358678285713956,25000.0,0.0006095248709321321
2025-05-26 00:00:00+00:00,1748302200000,106128.80737000004,36128.80737000004,309.7115300000005,0.4424450428571435,21000.0,0.001931255762601447
2025-05-27 00:00:00+00:00,1748388600000,106591.57725000005,36591.577250000046,278.51904999998806,0.39788435714284,22000.0,0.0043604549176421425
2025-05-28 00:00:00+00:00,1748467920000,106689.18225000004,36689.18225000004,180.91404999999213,0.2584486428571316,26000.0,0.0009156914881844891
2025-05-29 00:00:00+00:00,1748554440000,107339.30906000006,37339.30906000004,0.0,0.0,25000.0,0.0060936525736658975
2025-05-30 00:00:00+00:00,1748642400000,108343.49096000004,38343.49096000005,179.36159999998927,0.2562308571428418,31000.0,0.009355211141136355
2025-05-31 00:00:00+00:00,1748730600000,108986.22942000005,38986.22942000004,0.0,0.0,23000.0,0.005932414160785271
2025-06-01 00:00:00+00:00,1748818800000,108790.18590000004,38790.18590000004,196.043519999992,0.28006217142856,28000.0,-0.0017987916550862293
2025-06-02 00:00:00+00:00,1748907000000,108594.97953000006,38594.97953000003,391.2498899999773,0.558928414285682,29000.0,-0.0017943380497521533
2025-06-03 00:00:00+00:00,1748993400000,108896.98676000004,38896.98676000003,171.0694899999944,0.2443849857142777,26000.0,0.002781042284892621
2025-06-04 00:00:00+00:00,1749073560000,108563.32479000004,38563.32479000005,504.7314599999954,0.7210449428571363,26000.0,-0.0030640147163609743
2025-06-05 00:00:00+00:00,1749160080000,110642.19502000004,40642.19502000005,0.0,0.0,25000.0,0.019148918237547274
2025-06-06 00:00:00+00:00,1749247200000,111083.93182000006,41083.931820000056,177.17872999999963,0.2531124714285709,26000.0,0.003992480444916735
2025-06-07 00:00:00+00:00,1749335400000,111463.06008000004,41463.06008000005,71.95782999999938,0.1027968999999991,27000.0,0.003412989203644079
2025-06-08 00:00:00+00:00,1749423600000,111974.92959000004,41974.92959000004,5.319090000004508,0.0075987000000064,26000.0,0.004592279358135443
2025-06-09 00:00:00+00:00,1749511800000,113328.44516000005,43328.44516000004,0.0,0.0,30000.0,0.012087666185242929
2025-06-10 00:00:00+00:00,1749598200000,113728.02068000005,43728.020680000045,0.0,0.0,30000.0,0.003525818424808147
2025-06-11 00:00:00+00:00,1749679200000,113955.66266000005,43955.66266000004,67.73761999999988,0.0967680285714284,32000.0,0.002001634941317887
2025-06-12 00:00:00+00:00,1749765720000,114862.79313000003,44862.793130000035,0.0,0.0,30000.0,0.007960380807986
2025-06-13 00:00:00+00:00,1749852240000,116441.51133000004,46441.51133000004,547.7636000000057,0.7825194285714367,36000.0,0.013744382815183975
2025-06-14 00:00:00+00:00,1749940200000,116376.02391000005,46376.02391000004,613.2510200000252,0.8760728857143216,35000.0,-0.0005624061320742557
2025-06-15 00:00:00+00:00,1750028400000,116872.64119000004,46872.64119000005,116.63374000000476,0.1666196285714354,39000.0,0.004267350467172193
2025-06-16 00:00:00+00:00,1750116600000,118036.17902000004,48036.179020000054,0.0,0.0,41000.0,0.009955604820365505
2025-06-17 00:00:00+00:00,1750203000000,119475.54837000008,49475.548370000055,399.7549599999911,0.5710785142857016,40000.0,0.012194306541862376
2025-06-18 00:00:00+00:00,1750284840000,118697.18173000004,48697.18173000006,1178.1216000000131,1.683030857142876,45000.0,-0.0065148614140655425
2025-06-19 00:00:00+00:00,1750371360000,118084.18579000006,48084.18579000006,1791.1175400000066,2.558739342857152,41000.0,-0.005164368109382367
2025-06-20 00:00:00+00:00,1750457880000,120171.24177000008,50171.241770000066,179.61963000000105,0.2565994714285729,43000.0,0.01767430554766758
2025-06-21 00:00:00+00:00,1750545000000,121354.41323000006,51354.41323000008,0.0,0.0,45000.0,0.00984571219014696
2025-06-22 00:00:00+00:00,1750633200000,122166.28960000008,52166.28960000007,206.51225999997405,0.2950175142856772,42000.0,0.006690126451860401
2025-06-23 00:00:00+00:00,1750721400000,125594.05722000008,55594.05722000009,0.0,0.0,42000.0,0.028058211731102567
2025-06-24 00:00:00+00:00,1750807800000,125273.24597000006,55273.24597000008,493.875589999996,0.7055365571428515,38000.0,-0.002554350556874363
2025-06-25 00:00:00+00:00,1750890480000,124433.95669000008,54433.95669000008,1333.1648699999787,1.9045212428571128,41000.0,-0.00669966897960772
2025-06-26 00:00:00+00:00,1750977000000,124269.31907000009,54269.319070000056,1497.8024899999873,2.1397178428571246,39000.0,-0.0013230923807249217
2025-06-27 00:00:00+00:00,1751063520000,123545.59149000004,53545.59149000007,2221.530070000008,3.173614385714297,37000.0,-0.0058238637293278606
2025-06-28 00:00:00+00:00,1751150040000,124174.69974000004,54174.69974000006,1592.4218200000032,2.274888314285719,40000.0,0.00509211411279642
2025-06-29 00:00:00+00:00,1751238000000,124376.75305000004,54376.75305000006,1390.3685100000291,1.9862407285714705,39000.0,0.0016271697086691628
2025-06-30 00:00:00+00:00,1751326200000,124966.34765000008,54966.34765000006,800.773909999989,1.143962728571413,30000.0,0.004740392280244032
2025-07-01 00:00:00+00:00,1751412600000,125615.65235000006,55615.652350000055,151.46920999999566,0.2163845857142795,25000.0,0.005195836416844957
2025-07-02 00:00:00+00:00,1751496120000,126590.85960000004,56590.859600000054,13.286350000009406,0.0189805000000134,23000.0,0.007763421450718511
2025-07-03 00:00:00+00:00,1751582640000,126031.91624000008,56031.91624000006,572.2297099999851,0.8174710142856929,16000.0,-0.004415353223495733
2025-07-04 00:00:00+00:00,1751669160000,126265.15073000004,56265.15073000006,338.9952200000116,0.4842788857143023,16000.0,0.0018505986178596334
2025-07-05 00:00:00+00:00,1751755680000,126176.39479000006,56176.394790000064,427.7511599999998,0.6110730857142854,19000.0,-0.0007029329905110515
2025-07-06 00:00:00+00:00,1751842800000,126548.79770000004,56548.797700000054,55.34825000001001,0.0790689285714428,24000.0,0.00295144674738701
2025-07-07 00:00:00+00:00,1751931000000,126441.09939000005,56441.09939000006,163.04656000001705,0.2329236571428815,27000.0,-0.0008510417479848931
2025-07-08 00:00:00+00:00,1752017400000,126242.09616000007,56242.09616000006,362.04978999999,0.5172139857142715,24000.0,-0.0015738808896793577
2025-07-09 00:00:00+00:00,1752101760000,126792.14755000004,56792.14755000005,0.0,0.0,27000.0,0.004357115468859307
2025-07-10 00:00:00+00:00,1752188280000,128202.48473000004,58202.48473000005,0.0,0.0,22000.0,0.011123221802390004
2025-07-11 00:00:00+00:00,1752274800000,128428.46850000005,58428.468500000046,56.13979000001564,0.0801997000000223,18000.0,0.0017627097514991696
2025-07-12 00:00:00+00:00,1752361320000,128106.32518000009,58106.325180000065,378.2831099999749,0.540404442857107,16000.0,-0.0025083482172020277
2025-07-13 00:00:00+00:00,1752447840000,128355.36492000008,58355.364920000065,129.24336999998195,0.1846333857142599,12000.0,0.0019440081483101945
2025-07-14 00:00:00+00:00,1752535800000,128662.06793000003,58662.067930000056,30.04273000001558,0.0429181857143079,15000.0,0.0023894833705713214
2025-07-15 00:00:00+00:00,1752622200000,128721.01206000008,58721.01206000005,155.29524999999558,0.2218503571428508,21000.0,0.0004581313742921811
2025-07-16 00:00:00+00:00,1752707400000,129481.89631000004,59481.896310000055,0.0,0.0,18000.0,0.005911111463645868
2025-07-17 00:00:00+00:00,1752793920000,128817.33193000004,58817.33193000005,690.7617200000095,0.9868024571428708,20000.0,-0.005132488779813094
2025-07-18 00:00:00+00:00,1752880440000,130298.27580000005,60298.275800000054,3.426089999993565,0.004894414285705,20000.0,0.011496464395061023
2025-07-19 00:00:00+00:00,1752966960000,129927.37452000004,59927.37452000005,374.32736999999906,0.5347533857142843,20000.0,-0.002846555548972285
2025-07-20 00:00:00+00:00,1753053480000,130719.44151000006,60719.44151000006,0.0,0.0,16000.0,0.006096228704121964
2025-07-21 00:00:00+00:00,1753140600000,130673.13456000006,60673.13456000006,73.65086999998312,0.1052155285714044,10000.0,-0.00035424684702667353
2025-07-22 00:00:00+00:00,1753227000000,130604.15817000008,60604.15817000007,253.6288799999893,0.3623269714285561,10000.0,-0.0005278544073519242
2025-07-23 00:00:00+00:00,1753313040000,130925.73370000008,60925.733700000055,20.370960000000196,0.0291013714285717,10000.0,0.0024622150971749246
2025-07-24 00:00:00+00:00,1753399560000,131058.26991000006,61058.269910000054,19.77707000001101,0.0282529571428728,6000.0,0.0010123006856976868
2025-07-25 00:00:00+00:00,1753486080000,131008.97238000008,61008.972380000065,116.99565999998596,0.167136657142837,4000.0,-0.0003761497083231147
2025-07-26 00:00:00+00:00,1753572600000,130992.80612000008,60992.80612000007,133.16191999999864,0.1902313142857123,7000.0,-0.00012339811316974814
2025-07-27 00:00:00+00:00,1753659120000,130967.63205000006,60967.632050000066,158.33599000000686,0.2261942714285812,9000.0,-0.00019217902681589738
2025-07-28 00:00:00+00:00,1753745640000,130485.44654000006,60485.44654000008,640.5215000000026,0.915030714285718,11000.0,-0.0036817151112261692
2025-07-29 00:00:00+00:00,1753832160000,130559.91018000004,60559.910180000064,566.0578600000154,0.8086540857143076,11000.0,0.0005706662465008172
2025-07-30 00:00:00+00:00,1753918680000,130894.64754000006,60894.64754000006,231.32050000000163,0.3304578571428594,9000.0,0.0025638602197146643
2025-07-31 00:00:00+00:00,1754005200000,130710.54268000006,60710.54268000006,415.4253600000084,0.593464800000012,7000.0,-0.0014065117517028103
2025-08-01 00:00:00+00:00,1754091720000,130751.20661000004,60751.20661000006,374.7614300000132,0.5353734714285903,12000.0,0.0003110990832586591
2025-08-02 00:00:00+00:00,1754178240000,130545.95888000006,60545.958880000064,580.0091600000014,0.8285845142857163,6000.0,-0.001569757827261764
2025-08-03 00:00:00+00:00,1754264760000,130607.73127000008,60607.73127000006,518.2367699999886,0.7403382428571266,7000.0,0.000473185003426968
2025-08-04 00:00:00+00:00,1754351280000,130506.66199000008,60506.661990000066,619.3060499999992,0.8847229285714275,6000.0,-0.0007738384168932688
2025-08-05 00:00:00+00:00,1754437800000,130550.13336000008,60550.13336000008,575.8346799999854,0.8226209714285506,9000.0,0.0003330969418506857
