timestamp_ms,balance,pnl,drawdown,drawdown_pct,open_positions,long_positions,short_positions,exposure_notional,long_exposure_notional,short_exposure_notional,net_exposure_notional
1736899200000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1736911800000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1736924400000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1736937000000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1736949600000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1736962200000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1736974800000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1736985600000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1736987400000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1736998200000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737000000000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737010800000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737012600000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737023400000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737025200000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737036000000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737037800000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737048600000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737050400000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737061200000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737063000000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737072000000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737073800000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737075600000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737084360000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737086400000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737088200000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737096720000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737099000000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737100800000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737109080000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737111600000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737113400000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737121440000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737124200000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737126000000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737133800000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737136800000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737138600000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737146160000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737149400000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737151200000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737158400000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737158520000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737162000000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737163800000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737170760000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737170880000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737174600000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737176400000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737183120000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737183240000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
1737187200000,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
