run_id,offset_days,symbol,entry_time_ms,exit_time_ms,side,entry_price,exit_price,quantity,pnl,return_pct,exit_reason
20260628T023515Z-p65887-tpe,2,SUIUSDT,1754585280000,1754595900000,Short,3.6433,3.7109,274.4,-18.549440000000025,-1.8549440000000024,stop
20260628T023515Z-p65887-tpe,2,SUIUSDT,1754595900000,1754601600000,Long,3.7104,3.7606,269.5,13.528900000000066,1.3528900000000066,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754615880000,1754650260000,Long,116983.4,116324.5,0.008,-5.271199999999953,-0.5271199999999954,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754650320000,1754651160000,Long,116361.5,116621.1,0.008,2.0768000000000466,0.2076800000000046,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754651520000,1754661780000,Short,116716.5,117014.4,0.008,-2.383199999999954,-0.2383199999999953,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754661840000,1754662080000,Short,117015.6,116624.6,0.008,3.128,0.3128,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754662080000,1754663940000,Short,116859.8,116439.6,0.008,3.3615999999999766,0.3361599999999977,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754664000000,1754728200000,Long,116456.9,116815.5,0.008,2.8688000000000464,0.2868800000000046,time
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754728320000,1754729040000,Short,116804.4,117078.4,0.008,-2.192,-0.2192,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754729100000,1754729400000,Short,117119.7,116840.3,0.008,2.2351999999999537,0.2235199999999953,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754729400000,1754730720000,Short,116925.9,117244.1,0.008,-2.545600000000093,-0.2545600000000093,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754730840000,1754734440000,Short,117337.8,117699.1,0.008,-2.890400000000023,-0.2890400000000023,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754734500000,1754737860000,Short,117696.0,117269.1,0.008,3.4151999999999534,0.3415199999999953,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754737860000,1754752920000,Long,117295.4,116669.5,0.008,-5.007199999999954,-0.5007199999999954,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754752920000,1754774700000,Short,116759.1,116439.5,0.008,2.5568000000000466,0.2556800000000047,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754774880000,1754778180000,Long,116363.0,116657.7,0.008,2.3575999999999766,0.2357599999999976,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754778240000,1754793300000,Short,116654.9,117024.6,0.008,-2.957600000000093,-0.2957600000000093,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754793360000,1754794620000,Short,117026.8,117279.0,0.008,-2.0175999999999767,-0.2017599999999976,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754794860000,1754795220000,Short,117327.2,117642.2,0.008,-2.52,-0.252,stop
